"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","LCOM5","NL","NLE","WMC","CBO","CBOI","NII","NOI","RFC","AD","CD","CLOC","DLOC","PDA","PUA","TCD","TCLOC","DIT","NOA","NOC","NOD","NOP","LLOC","LOC","NA","NG","NLA","NLG","NLM","NLPA","NLPM","NLS","NM","NOS","NPA","NPM","NS","TLLOC","TLOC","TNA","TNG","TNLA","TNLG","TNLM","TNLPA","TNLPM","TNLS","TNM","TNOS","TNPA","TNPM","TNS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Best Practice Rules","Clone Metric Rules","Code Style Rules","Cohesion Metric Rules","Complexity Metric Rules","Coupling Metric Rules","Design Rules","Documentation Metric Rules","Documentation Rules","Error Prone Rules","Inheritance Metric Rules","Multithreading Rules","Performance Rules","Runtime Rules","Security Rules","Size Metric Rules"
"L4841","ResourceManager","org.eclipse.wb.swt.ResourceManager","L4836","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\wb\swt\ResourceManager.java","45","1","415","2","0.212856","3","15","4","0.132075","0.213953","49","46","1","4","4","44","2","8","14","4","18","1","0.477212","178","145","12","0","0.457071","181","1","1","0","0","1","195","351","16","21","4","10","14","0","11","0","32","117","4","27","0","215","371","16","23","4","12","17","0","12","0","35","127","4","28","0","0","8","52","9","12","4","28","7","0","3","0","1","15","0","16","0","0","1","0","0","6"
"L4843","SWTResourceManager","org.eclipse.wb.swt.SWTResourceManager","L4836","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\wb\swt\SWTResourceManager.java","43","1","447","2","0.14437","2","9","2","0.0666667","0.122642","27","26","1","5","5","52","0","14","20","0","18","1","0.49763","210","195","17","0","0.49763","210","0","0","1","1","0","212","405","12","11","12","11","18","4","16","0","18","129","4","16","0","212","405","12","11","12","11","18","4","16","0","18","129","4","16","0","0","1","28","4","20","3","14","18","0","3","0","2","2","0","1","0","0","1","0","0","9"
"L238","Control<TModel extends IModel, TView extends IView>","org.eclipse.sed.ifl.control.Control","L230","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\Control.java","7","1","37","2","0","0","0","0","0","0","0","0","1","1","1","5","6","8","28","4","8","0","0.0833333","2","0","0","4","0.0833333","2","3","4","7","7","2","22","31","3","3","1","1","4","0","3","1","8","8","0","4","2","22","31","3","3","1","1","4","0","3","1","8","8","0","4","2","0","0","12","0","2","0","0","2","0","0","0","0","11","0","0","1","0","0","0","0","0"
"L267","ModelNotSetException","org.eclipse.sed.ifl.control.ModelNotSetException","L230","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\ModelNotSetException.java","3","1","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3","3","1","0","1","0","0","0","0","0","0","0","0","0","0","3","3","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"L240","ViewlessControl<TModel extends IModel>","org.eclipse.sed.ifl.control.ViewlessControl","L230","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\ViewlessControl.java","7","1","51","2","0","0","0","0","0","0","0","0","1","1","1","9","4","12","31","2","8","0","0.0540541","2","0","0","4","0.0540541","2","2","2","5","12","1","35","45","2","2","2","2","6","0","3","1","6","13","0","3","1","35","45","2","2","2","2","6","0","3","1","6","13","0","3","1","0","0","15","1","4","1","0","3","0","0","0","1","15","0","0","0","0","0","0","0","0"
"L1740","ViewNotSetException","org.eclipse.sed.ifl.control.ViewNotSetException","L230","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\ViewNotSetException.java","3","1","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3","3","1","0","1","0","0","0","0","0","0","0","0","0","0","3","3","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"L1164","BasicIflMethodScoreHandler","org.eclipse.sed.ifl.core.BasicIflMethodScoreHandler","L1743","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\core\BasicIflMethodScoreHandler.java","16","1","71","2","0","0","0","0","0","0","0","0","6","0","0","8","9","1","2","5","13","0","0.0444444","2","0","0","9","0.0444444","2","1","1","0","0","1","43","56","4","1","2","1","8","0","8","0","11","7","0","11","0","43","56","4","1","2","1","8","0","8","0","11","7","0","11","0","0","0","18","0","3","0","0","2","1","0","0","1","17","0","0","0","0","0","0","0","0"
"L1917","Activator","org.eclipse.sed.ifl.ide.Activator","L1798","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\ide\Activator.java","19","1","96","2","0","0","0","0","0","0","0","0","1","1","1","14","6","6","14","4","15","0.181818","0.078125","5","4","2","9","0.078125","5","0","0","0","0","0","59","78","5","4","5","4","11","1","10","2","11","25","1","10","2","59","78","5","4","5","4","11","1","10","2","11","25","1","10","2","0","0","29","5","3","3","0","3","0","0","0","2","25","0","0","0","0","0","0","0","4"
"L3315","EmptyModel","org.eclipse.sed.ifl.model.EmptyModel","L3309","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\model\EmptyModel.java","3","1","13","2","0","0","0","0","0","0","0","0","2","0","0","2","1","10","2","0","2","0","0","0","0","0","3","0","0","2","2","10","10","1","8","11","0","0","0","0","2","0","2","0","2","0","0","2","0","8","11","0","0","0","0","2","0","2","0","2","0","0","2","0","0","0","8","2","2","0","0","2","1","0","0","0","7","2","0","0","0","0","0","0","0"
"L898","FilterModel","org.eclipse.sed.ifl.model.FilterModel","L3309","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\model\FilterModel.java","3","1","5","2","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","1","0","0","3","3","0","0","1","2","3","0","0","0","0","0","0","0","0","2","0","0","2","0","2","3","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","3","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"L3322","MainModel","org.eclipse.sed.ifl.model.MainModel","L3309","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\model\MainModel.java","3","1","5","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","3","3","0","0","1","2","3","0","0","0","0","0","0","0","0","2","0","0","2","0","2","3","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","3","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"L4244","Maps","org.eclipse.sed.ifl.util.Maps","L4023","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\util\Maps.java","10","1","94","2","0","0","0","0","0","0","0","0","2","0","0","5","2","9","9","2","7","0","0","0","0","0","5","0","0","0","0","0","0","0","16","25","0","0","0","0","5","0","4","0","5","4","0","4","0","62","85","2","0","2","0","14","0","13","0","20","19","0","19","0","0","0","42","0","1","0","0","0","2","0","0","0","40","0","1","0","0","0","0","0","0"
"L298","ContextBasedOptionCreatorView","org.eclipse.sed.ifl.view.ContextBasedOptionCreatorView","L4470","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\view\ContextBasedOptionCreatorView.java","12","1","59","2","0","0","0","0","0","0","0","0","3","0","0","7","8","2","3","7","14","0","0","0","0","0","8","0","0","3","4","0","0","2","35","48","5","1","5","1","7","0","7","0","9","11","0","9","0","35","48","5","1","5","1","7","0","7","0","9","11","0","9","0","0","0","19","0","9","0","0","4","1","0","0","5","17","0","0","1","0","0","0","0","0"
"L901","FilterView","org.eclipse.sed.ifl.view.FilterView","L4470","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\view\FilterView.java","20","1","216","2","0.42663","2","4","4","0.243655","0.291391","48","44","10","1","1","29","11","2","8","23","44","0","0","0","0","0","19","0","0","3","5","0","0","3","151","197","19","1","19","1","21","0","18","3","23","72","0","20","3","151","197","19","1","19","1","21","0","18","3","23","72","0","20","3","0","0","82","2","32","1","29","16","1","0","1","17","45","0","0","1","0","0","0","0","5"
"L1111","ScoreHistoryView","org.eclipse.sed.ifl.view.ScoreHistoryView","L4470","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\view\ScoreHistoryView.java","11","1","40","2","0","0","0","0","0","0","0","0","1","0","0","6","4","2","2","3","9","0","0","0","0","0","7","0","0","3","4","0","0","2","24","30","1","0","1","0","6","0","6","1","8","7","0","8","1","24","30","1","0","1","0","6","0","6","1","8","7","0","8","1","0","0","16","0","1","0","0","0","0","0","0","1","15","0","0","1","0","0","0","0","0"
"L1157","ScoreListView","org.eclipse.sed.ifl.view.ScoreListView","L4470","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\view\ScoreListView.java","26","1","166","2","0.385882","1","2","2","0.170213","0.252632","24","24","11","0","0","18","15","2","3","18","36","0","0.0104167","1","0","0","19","0.0104167","1","3","5","0","0","3","95","141","18","0","18","0","18","0","18","1","20","34","0","20","1","95","141","18","0","18","0","18","0","18","1","20","34","0","20","1","0","0","61","0","35","0","17","19","1","0","1","16","37","0","0","1","0","0","0","0","4"
"L1431","ScoreLoaderView","org.eclipse.sed.ifl.view.ScoreLoaderView","L4470","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\view\ScoreLoaderView.java","9","1","31","2","0","0","0","0","0","0","0","0","1","1","1","4","4","2","4","1","4","0","0","0","0","0","4","0","0","3","3","0","0","1","17","23","2","0","2","0","3","0","3","0","5","6","0","5","0","17","23","2","0","2","0","3","0","3","0","5","6","0","5","0","0","0","9","0","3","0","0","1","0","0","0","2","9","0","0","0","0","0","0","0","0"
"L4668","ScoreRecalculatorView","org.eclipse.sed.ifl.view.ScoreRecalculatorView","L4470","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\view\ScoreRecalculatorView.java","9","1","26","2","0","0","0","0","0","0","0","0","1","0","0","3","4","0","0","1","4","0","0","0","0","0","4","0","0","3","3","0","0","1","11","18","1","0","1","0","3","0","3","0","5","2","0","5","0","11","18","1","0","1","0","3","0","3","0","5","2","0","5","0","0","0","9","0","4","0","0","2","0","0","0","1","9","1","0","0","0","0","0","0","0"
"L340","ScoreSetterView","org.eclipse.sed.ifl.view.ScoreSetterView","L4470","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\view\ScoreSetterView.java","17","1","110","2","0","0","0","0","0","0","0","0","4","0","0","14","12","2","5","15","29","0","0","0","0","0","15","0","0","3","4","0","0","2","66","94","8","1","8","1","14","0","14","5","16","22","0","16","5","66","94","8","1","8","1","14","0","14","5","16","22","0","16","5","0","0","35","0","15","0","0","7","1","0","1","8","31","0","0","1","0","0","0","0","1"
"L1562","SessionView","org.eclipse.sed.ifl.view.SessionView","L4470","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\view\SessionView.java","17","1","123","2","0","0","0","0","0","0","0","0","5","0","0","11","10","3","4","10","21","0","0","0","0","0","11","0","0","3","5","0","0","3","65","84","10","0","10","0","11","0","10","1","13","24","0","12","1","84","107","10","0","10","0","16","0","15","1","18","27","0","17","1","0","0","43","1","18","1","0","9","2","0","0","5","38","4","0","1","0","0","0","0","2"
"L4765","UnableToDisplayDataPointsException","org.eclipse.sed.ifl.view.UnableToDisplayDataPointsException","L4470","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\view\UnableToDisplayDataPointsException.java","3","1","7","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3","5","1","0","1","0","0","0","0","0","0","0","0","0","0","3","5","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"L4483","View","org.eclipse.sed.ifl.view.View","L4470","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\view\View.java","3","1","12","2","0","0","0","0","0","0","0","0","2","0","0","2","1","8","11","0","2","0","0","0","0","0","3","0","0","2","2","8","8","1","8","10","0","0","0","0","2","0","2","0","2","0","0","2","0","8","10","0","0","0","0","2","0","2","0","2","0","0","2","0","0","0","8","2","3","0","0","3","1","0","0","0","7","2","0","0","0","0","0","0","0"
"L4771","SampleView","org.eclipse.sed.ifl.views.SampleView","L4768","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\views\SampleView.java","50","1","181","2","0","0","0","0","0","0","0","0","1","0","0","10","1","6","4","0","10","0.333333","0.217822","22","20","1","2","0.166667","22","0","0","0","0","0","79","101","6","0","6","0","10","1","2","1","10","39","1","2","1","110","132","6","3","6","3","18","1","10","1","18","49","1","10","1","0","0","62","0","1","0","0","1","0","0","0","0","57","0","0","0","0","0","0","0","5"
"L132","MethodScoreHandler","org.eclipse.sed.ifl.bi.faced.MethodScoreHandler","L109","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\bi\faced\MethodScoreHandler.java","14","1","61","2","0","0","0","0","0","0","0","0","2","0","0","9","8","2","3","0","9","0","0","0","0","0","10","0","0","0","0","1","1","0","18","32","2","1","2","1","9","0","9","0","9","2","0","9","0","33","48","4","3","4","3","12","0","12","0","12","7","0","12","0","0","0","31","0","5","0","0","2","1","0","0","2","30","1","0","0","0","0","0","0","0"
"L293","ContextBasedOptionCreatorControl","org.eclipse.sed.ifl.control.feedback.ContextBasedOptionCreatorControl","L289","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\feedback\ContextBasedOptionCreatorControl.java","30","1","170","2","0","0","0","0","0","0","0","0","3","0","0","7","23","1","2","30","37","0","0.00917431","1","0","0","8","0.00917431","1","4","5","0","0","1","108","141","13","3","10","0","7","0","7","0","15","60","0","11","2","108","141","13","3","10","0","7","0","7","0","15","60","0","11","2","0","0","23","1","10","0","0","5","1","0","3","6","17","0","0","0","0","0","0","0","2"
"L306","ScoreSetterControl","org.eclipse.sed.ifl.control.feedback.ScoreSetterControl","L289","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\feedback\ScoreSetterControl.java","21","1","102","2","0","0","0","0","0","0","0","0","3","0","0","11","12","1","3","18","29","0","0.0188679","1","0","0","12","0.0188679","1","4","5","0","0","1","52","82","8","5","5","2","11","0","11","2","19","18","0","15","4","52","82","8","5","5","2","11","0","11","2","19","18","0","15","4","0","0","27","0","9","0","0","4","1","0","1","5","25","0","0","0","0","0","0","0","0"
"L312","ActivityMonitorControl","org.eclipse.sed.ifl.control.monitor.ActivityMonitorControl","L601","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\monitor\ActivityMonitorControl.java","24","1","165","2","0","0","0","0","0","0","0","0","2","4","4","32","4","7","12","12","21","0","0","0","0","0","4","0","0","3","3","0","0","1","128","142","6","2","4","0","9","0","3","0","15","71","0","6","1","128","142","6","2","4","0","9","0","3","0","15","71","0","6","1","0","5","24","5","7","10","0","5","1","2","0","0","21","0","0","0","0","2","0","0","0"
"L739","LogOnlyModeControl","org.eclipse.sed.ifl.control.monitor.LogOnlyModeControl","L601","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\monitor\LogOnlyModeControl.java","10","1","47","2","0","0","0","0","0","0","0","0","1","0","0","4","9","1","1","8","12","0","0","0","0","0","5","0","0","3","3","0","0","1","27","38","6","2","4","0","4","1","4","0","10","11","1","7","1","27","38","6","2","4","0","4","1","4","0","10","11","1","7","1","0","0","15","1","3","0","0","2","0","0","0","2","11","0","0","0","0","0","0","0","4"
"L755","PartMonitorControl","org.eclipse.sed.ifl.control.monitor.PartMonitorControl","L601","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\monitor\PartMonitorControl.java","11","1","101","2","0","0","0","0","0","0","0","0","1","0","0","4","5","4","2","7","11","0","0","0","0","0","5","0","0","3","3","0","0","1","24","34","5","3","3","1","4","0","4","0","10","8","0","7","1","55","91","5","3","3","1","12","0","12","0","18","15","0","15","1","0","0","31","0","4","0","0","1","1","0","0","2","30","1","0","0","0","0","0","0","0"
"L885","Score","org.eclipse.sed.ifl.control.score.Score","L850","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\score\Score.java","8","1","34","2","0","0","0","0","0","0","0","0","0","1","1","6","4","22","4","5","10","0","0","0","0","0","6","0","0","1","1","0","0","1","20","27","3","2","1","1","5","0","5","1","13","6","0","12","2","20","27","3","2","1","1","5","0","5","1","13","6","0","12","2","0","0","13","0","1","0","0","1","0","0","0","0","13","0","0","0","0","0","0","0","0"
"L1106","ScoreHistoryControl","org.eclipse.sed.ifl.control.score.ScoreHistoryControl","L850","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\score\ScoreHistoryControl.java","12","1","38","2","0","0","0","0","0","0","0","0","1","2","2","6","8","1","1","12","16","0","0","0","0","0","5","0","0","4","5","0","0","1","23","27","3","4","0","1","4","0","4","0","12","10","0","8","2","23","27","3","4","0","1","4","0","4","0","12","10","0","8","2","0","0","11","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0"
"L1152","ScoreListControl","org.eclipse.sed.ifl.control.score.ScoreListControl","L850","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\score\ScoreListControl.java","63","1","445","2","0.401305","3","24","7","0.18799","0.313364","72","68","2","2","2","22","37","1","3","50","59","0","0.0269058","6","0","0","7","0.0269058","6","4","5","0","0","1","217","383","37","4","34","1","9","0","6","1","17","117","0","10","3","217","383","37","4","34","1","9","0","6","1","17","117","0","10","3","0","0","56","2","60","1","26","32","1","1","3","27","21","0","1","0","0","1","0","0","4"
"L1429","ScoreLoaderControl","org.eclipse.sed.ifl.control.score.ScoreLoaderControl","L850","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\score\ScoreLoaderControl.java","23","1","146","2","0","0","0","0","0","0","0","0","2","2","2","8","10","3","1","13","18","0","0","0","0","0","6","0","0","4","5","0","0","1","42","51","10","3","7","0","5","0","5","0","13","13","0","9","2","109","124","13","5","10","2","10","0","10","0","18","45","0","14","2","0","1","32","9","11","7","0","6","1","0","0","7","29","0","0","0","0","1","0","0","2"
"L1524","ScoreRecalculatorControl","org.eclipse.sed.ifl.control.score.ScoreRecalculatorControl","L850","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\score\ScoreRecalculatorControl.java","7","1","30","2","0","0","0","0","0","0","0","0","3","0","0","4","2","1","1","2","6","0","0","0","0","0","5","0","0","3","3","0","0","1","16","24","2","2","0","0","4","0","4","0","10","4","0","7","1","16","24","2","2","0","0","4","0","4","0","10","4","0","7","1","0","0","12","1","4","1","0","1","1","0","0","2","11","1","0","0","0","0","0","0","0"
"L1554","SessionAlreadyActiveException","org.eclipse.sed.ifl.control.session.SessionAlreadyActiveException","L1550","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\session\SessionAlreadyActiveException.java","3","1","7","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3","5","1","0","1","0","0","0","0","0","0","0","0","0","0","3","5","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"L1557","SessionControl","org.eclipse.sed.ifl.control.session.SessionControl","L1550","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\control\session\SessionControl.java","49","1","222","2","0","0","0","0","0","0","0","0","2","1","1","13","30","2","3","35","45","0","0","0","0","0","5","0","0","4","5","0","0","1","124","174","19","3","16","0","10","0","4","1","18","64","0","8","3","124","174","19","3","16","0","10","0","4","1","18","64","0","8","3","0","0","30","4","25","4","0","13","1","0","3","12","23","0","0","0","0","0","0","0","3"
"L2557","FilterPart","org.eclipse.sed.ifl.ide.gui.FilterPart","L1960","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\ide\gui\FilterPart.java","35","1","713","2","0.166211","6","14","14","0.197349","0.188433","134","101","5","1","1","36","6","16","23","3","31","0","0.0206186","8","0","0","20","0.0254545","14","1","2","0","0","2","380","467","54","0","54","0","28","1","19","5","28","231","1","19","5","536","679","54","0","54","0","55","1","46","5","55","303","1","46","5","0","0","297","7","81","1","118","52","13","1","0","13","146","7","0","1","14","1","0","0","18"
"L2846","MainPart","org.eclipse.sed.ifl.ide.gui.MainPart","L1960","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\ide\gui\MainPart.java","30","1","211","2","0.242616","2","5","5","0.252747","0.278912","46","41","5","0","0","15","4","6","6","1","16","0","0.0119048","1","0","0","9","0.00675676","1","1","2","0","0","2","83","109","9","0","9","0","15","1","8","2","15","33","1","8","2","147","182","9","10","9","10","29","1","22","2","29","50","1","22","2","0","0","150","2","15","2","67","10","1","0","0","3","74","2","0","1","0","0","0","0","7"
"L2925","MonumentUI","org.eclipse.sed.ifl.ide.gui.MonumentUI","L1960","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\ide\gui\MonumentUI.java","14","1","32","2","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","2","0","0","0","0","0","2","0","0","0","0","0","0","0","16","19","0","0","0","0","1","0","1","0","1","12","0","1","0","16","19","0","0","0","0","1","0","1","0","1","12","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0"
"L2942","ScoreHistoryUI","org.eclipse.sed.ifl.ide.gui.ScoreHistoryUI","L1960","L103","H:\project\clone class classification\SourceMeter-9.2.0-x64-Windows\Java\Demo\iFL4Eclipse\org.eclipse.sed.ifl.root\bundles\org.eclipse.sed.ifl\src\org\eclipse\sed\ifl\ide\gui\ScoreHistoryUI.java","18","1","51","2","0","0","0","0","0","0","0","0","1","1","1","5","3","1","2","3","7","0","0","0","0","0","5","0","0","0","0","0","0","0","28","34","1","0","1","0","4","0","4","0","4","16","0","4","0","28","34","1","0","1","0","4","0","4","0","4","16","0","4","0","0","0","11","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0"
